type,air_temperature_k,process_temperature_k,torque_nm,tool_wear_min,log_rotational_speed,temp_diff,power_w,tool_wear_torque
0,303.4,311.6,42.8,58,7.311886164077165,8.200000000000045,6709.562262124792,2482.3999999999996
0,297.6,308.6,40.4,127,7.2399325913204695,11.0,5893.334602820118,5130.8
0,296.8,308.0,40.4,217,7.337587743538596,11.199999999999989,6498.321572097415,8766.8
0,299.4,309.2,41.5,29,7.2640301428995295,9.800000000000011,6201.556258063812,1203.5
0,303.8,312.5,30.9,142,7.3901814282264295,8.699999999999989,5238.825661346731,4387.8
1,298.4,309.0,38.8,97,7.3427791893318455,10.600000000000023,6273.467313904482,3763.6
0,298.0,307.7,47.3,49,7.266128779556451,9.699999999999989,7083.1395165386675,2317.7
1,300.3,311.5,41.5,151,7.340186835320115,11.199999999999989,6692.6395496974565,6266.5
1,303.2,311.5,58.2,2,7.198183577101943,8.300000000000011,8142.505503280171,116.4
0,303.7,312.7,56.8,194,7.215239978730097,9.0,8083.443561392681,11019.199999999999
0,303.6,312.5,54.1,126,7.204892510204673,8.899999999999977,7619.880621404483,6816.6
2,298.5,309.4,36.0,97,7.3613754289773485,10.899999999999977,5930.070292916093,3492.0
0,298.0,308.8,36.5,109,7.306531398939505,10.800000000000011,5691.3616111208285,3978.5
0,298.9,310.2,31.1,158,7.411556287811163,11.300000000000011,5386.721371502226,4913.8
1,303.4,312.9,39.9,63,7.260522598089852,9.5,5941.568522028231,2513.7
1,300.3,309.6,53.7,82,7.243512974665482,9.300000000000011,7861.584288196171,4403.400000000001
0,298.8,308.6,62.8,81,7.194436851100335,9.800000000000011,8753.189227235976,5086.8
0,300.9,311.0,38.0,111,7.313220387090301,10.100000000000023,5965.046691126059,4218.0
0,301.0,312.2,59.0,57,7.142827401161621,11.199999999999989,7809.580457803748,3363.0
0,296.4,307.4,5.6,213,7.949444420250626,11.0,1661.3579710223783,1192.8
1,296.3,307.2,42.5,35,7.282761179605593,10.899999999999977,6471.1572676193755,1487.5
1,301.5,310.8,44.1,157,7.2813856635702825,9.300000000000011,6705.541023528199,6923.7
1,300.3,309.8,42.0,3,7.275864600546533,9.5,6351.0437084971245,126.0
0,296.6,307.4,38.6,173,7.3277805384216315,10.799999999999955,6148.159654928296,6677.8
0,298.6,308.4,42.9,38,7.303843225277705,9.799999999999955,6671.329079530606,1630.2
1,299.0,310.4,37.1,131,7.3938782901077555,11.399999999999977,6313.292236776489,4860.1
0,303.7,313.1,41.2,124,7.261225091971921,9.400000000000034,6139.467915253365,5108.8
0,303.9,312.7,24.3,158,7.496097345175956,8.800000000000011,4580.442088933918,3839.4
0,299.4,309.1,45.4,137,7.267525427828172,9.700000000000045,6808.124495643417,6219.8
0,297.0,307.9,49.0,204,7.283448228756631,10.899999999999977,7465.994941256143,9996.0
1,302.6,311.0,33.9,119,7.3727463664043285,8.399999999999977,5648.049520403337,4034.1
1,301.3,310.4,32.5,110,7.400009517162692,9.099999999999966,5564.545987670921,3575.0
0,298.0,309.2,32.4,99,7.331714969726466,11.199999999999989,5180.988940594142,3207.6
1,298.8,308.7,45.5,49,7.277247726631484,9.899999999999977,6889.826848587775,2229.5
0,302.3,310.7,37.8,137,7.313220387090301,8.399999999999977,5933.651708541185,5178.599999999999
0,300.1,311.3,12.5,64,7.855544677915663,11.199999999999989,3375.9031056700314,800.0
2,299.0,308.5,33.5,154,7.392647520721623,9.5,5693.665445733461,5159.0
0,303.5,312.8,38.4,92,7.382746449738912,9.300000000000011,6462.1304247280605,3532.7999999999997
2,300.2,311.6,28.8,162,7.416378479192928,11.400000000000034,5012.473910655586,4665.6
0,303.9,312.9,42.5,194,7.3310603052186325,9.0,6791.599718285535,8245.0
0,302.0,310.9,38.6,52,7.310550158534422,8.899999999999977,6043.062908690206,2007.2
0,302.7,312.0,24.0,63,7.511524648390866,9.300000000000011,4594.2650966097135,1512.0
0,300.6,309.5,40.0,55,7.271008538280992,8.899999999999977,6019.291524278044,2200.0
2,301.6,310.6,40.4,139,7.349873704738337,9.0,6578.704456127266,5615.599999999999
0,303.4,312.7,45.5,26,7.218176838403408,9.300000000000011,6494.35269337838,1183.0
0,300.1,310.5,50.9,111,7.30854279753919,10.399999999999977,7952.711419101298,5649.9
0,299.0,309.0,40.1,13,7.293017679772782,10.0,6168.716142858287,521.3000000000001
0,296.5,307.6,44.2,106,7.255591274253665,11.100000000000023,6549.487644448882,4685.200000000001
2,297.4,309.3,43.0,83,7.324489979348532,11.900000000000034,6826.47139674038,3569.0
0,300.2,311.8,23.2,210,7.4949862339505335,11.600000000000023,4368.23797715944,4872.0
1,299.8,311.1,38.1,176,7.312553498102598,11.300000000000011,5976.754359748438,6705.6
0,296.6,307.4,47.8,187,7.290292882446597,10.799999999999955,7333.210291764414,8938.6
0,298.2,309.0,37.2,87,7.3758821482150125,10.800000000000011,6217.337525160345,3236.4
0,303.6,312.9,23.5,7,7.535830462798367,9.299999999999955,4609.292381469385,164.5
1,299.8,310.6,31.3,121,7.43543801981455,10.800000000000011,5552.471799905625,3787.3
0,297.5,308.3,36.8,77,7.3758821482150125,10.800000000000011,6150.4844334919535,2833.6
1,298.1,309.1,37.5,126,7.360739903058278,11.0,6173.229564303943,4725.0
0,301.9,311.0,12.1,31,7.898039690764619,9.100000000000023,3409.7904184267536,375.09999999999997
1,296.2,307.3,35.2,53,7.298445101508147,11.100000000000023,5444.421956573159,1865.6000000000001
0,300.9,310.3,48.8,150,7.186901020411631,9.400000000000034,6750.738069837843,7320.0
0,302.4,311.0,36.5,193,7.3613754289773485,8.600000000000023,6012.432380317706,7044.5
0,298.0,308.9,35.6,153,7.364547014255642,10.899999999999977,5882.820739406103,5446.8
1,298.8,310.1,48.7,192,7.31455283232408,11.300000000000011,7654.8779635654755,9350.400000000001
1,297.6,308.8,45.9,101,7.256297239690681,11.199999999999989,6806.197652149215,4635.9
1,298.2,309.2,34.6,161,7.329749689041512,11.0,5521.914575361708,5570.6
0,297.4,308.7,36.2,92,7.32052696227274,11.300000000000011,5724.191254350842,3330.4
0,301.0,310.9,38.2,172,7.358193752733032,9.899999999999977,6272.462004255333,6570.400000000001
1,297.3,308.7,43.8,24,7.280697195384741,11.399999999999977,6655.338372923832,1051.1999999999998
0,302.8,312.1,39.9,48,7.327123292259293,9.300000000000011,6351.043708497126,1915.1999999999998
0,301.4,310.3,41.4,195,7.30854279753919,8.900000000000034,6468.413610035241,8073.0
0,301.8,309.7,30.4,124,7.377133712833954,7.899999999999977,5087.201927908975,3769.6
0,304.2,313.4,37.6,25,7.358193752733032,9.199999999999989,6173.941658638757,940.0
0,299.0,308.6,45.9,108,7.268920128193722,9.600000000000023,6892.717113829078,4957.2
1,301.8,310.6,40.2,128,7.286191714702382,8.800000000000011,6142.002133327262,5145.6
0,302.2,311.3,36.1,0,7.359467638255621,9.100000000000023,5935.2015609169575,0.0
0,300.5,309.9,37.4,175,7.315883504509785,9.399999999999977,5886.527818737339,6545.0
0,300.7,310.7,43.4,80,7.280008252884188,10.0,6590.01418968019,3472.0
1,298.3,308.5,37.1,170,7.396335293800808,10.199999999999989,6328.832648436246,6307.0
2,298.9,308.4,31.8,17,7.398174092970465,9.5,5434.703963298055,540.6
0,300.8,310.7,48.1,198,7.214504414151143,9.899999999999977,6840.273460465153,9523.800000000001
1,301.8,309.8,39.8,121,7.344072850573066,8.0,6443.49030831676,4815.799999999999
0,300.2,309.2,29.9,75,7.419380582918692,9.0,5219.578170355737,2242.5
0,303.4,312.3,54.8,54,7.160845906664299,8.900000000000034,7385.633001177316,2959.2
1,301.7,310.1,27.3,210,7.463936604468925,8.400000000000034,4982.974355638378,5733.0
2,300.6,310.0,44.0,97,7.302496423727326,9.399999999999977,6833.173461068039,4268.0
2,300.2,310.3,42.5,0,7.25063551189868,10.100000000000023,6266.43014636044,0.0
0,298.4,308.3,39.9,184,7.295735072749282,9.900000000000034,6154.662751721228,7341.599999999999
1,299.1,310.3,24.0,235,7.516977224604321,11.199999999999989,4619.397837838431,5640.0
0,299.0,309.9,34.0,92,7.396948602621014,10.899999999999977,5803.568828731544,3128.0
0,299.7,309.3,25.5,129,7.484368643286131,9.600000000000023,4750.559331125806,3289.5
0,297.3,308.3,48.1,23,7.252053951852814,11.0,7102.198511970446,1106.3
1,303.5,312.9,30.4,130,7.389563953677635,9.399999999999977,5150.8715390217285,3952.0
2,303.8,312.5,46.6,198,7.277938572945661,8.699999999999989,7061.274031669682,9226.800000000001
1,300.7,311.2,26.5,63,7.478734825567875,10.5,4909.1050403769705,1669.5
0,298.1,308.0,30.9,61,7.4413203897176174,9.899999999999977,5513.872098168518,1884.8999999999999
1,298.1,308.6,46.3,27,7.255591274253665,10.5,6860.66239678695,1250.1
1,300.9,310.8,33.0,7,7.3777589082278725,9.900000000000034,5525.747318399087,231.0
0,300.1,309.8,56.7,44,7.266128779556451,9.699999999999989,8490.782464857135,2494.8
1,302.6,311.7,51.7,32,7.266128779556451,9.099999999999966,7742.036215751568,1654.4
0,300.7,310.0,48.0,85,7.241366283322318,9.300000000000011,7012.034802812417,4080.0
1,300.3,311.7,28.9,198,7.4067107301776405,11.399999999999977,4981.455919189143,5722.2
1,301.5,310.7,53.2,69,7.256297239690681,9.199999999999989,7888.664816870115,3670.8
0,302.9,312.4,36.9,194,7.346655163176539,9.5,5989.44639406894,7158.599999999999
1,302.7,311.6,9.7,2,7.904703913873747,8.900000000000034,2751.7524212058356,19.4
0,302.6,310.3,40.4,105,7.299797366758161,7.699999999999989,6257.172920007863,4242.0
0,300.2,309.9,36.4,170,7.356918242356021,9.699999999999989,5969.277369232894,6188.0
0,302.4,311.8,31.1,96,7.342131730584722,9.400000000000034,5025.218304853649,2985.6000000000004
0,298.3,307.7,33.8,171,7.3632795869630385,9.399999999999977,5578.295691518132,5779.799999999999
0,297.1,308.3,45.8,190,7.311218384419629,11.199999999999989,7175.0625175827045,8702.0
0,298.2,309.0,13.8,45,7.803843303538772,10.800000000000011,3539.1297879750455,621.0
0,300.5,310.5,47.4,56,7.2254814727822945,10.0,6815.182607138482,2654.4
1,300.3,309.5,49.4,77,7.2485040723706105,9.199999999999989,7268.284043590226,3803.7999999999997
0,302.4,311.0,46.2,186,7.261225091971921,8.600000000000023,6884.548972929745,8593.2
0,298.1,307.6,20.3,202,7.576097340623111,9.5,4145.331506411732,4100.6
0,301.0,310.9,45.3,47,7.264730177929867,9.899999999999977,6774.153407082598,2129.1
0,299.1,310.5,37.8,46,7.303843225277705,11.399999999999977,5878.234014131862,1738.8
1,303.6,311.8,44.8,101,7.259819610363186,8.199999999999989,6666.543386721636,4524.799999999999
0,296.2,307.2,36.5,38,7.323830566202317,11.0,5790.740658729386,1387.0
0,301.3,311.0,33.6,80,7.341483852363161,9.699999999999989,5425.656176455716,2688.0
0,297.7,307.6,22.9,68,7.561121589530238,9.900000000000034,4606.716275493441,1557.1999999999998
0,299.7,311.1,44.9,174,7.272398392570047,11.400000000000034,6766.058570011848,7812.599999999999
0,299.0,310.3,46.3,175,7.264730177929867,11.300000000000011,6923.693217393473,8102.499999999999
1,301.4,311.0,55.8,152,7.118826249062078,9.600000000000023,7210.709122225436,8481.6
1,304.2,313.8,44.9,136,7.301147805856032,9.600000000000023,6963.539084216504,6106.4
0,301.0,312.3,34.9,111,7.346655163176539,11.300000000000011,5664.815153197996,3873.8999999999996
0,296.8,307.9,61.4,125,7.148345743900068,11.099999999999966,8172.266857685177,7675.0
0,302.3,310.9,19.7,190,7.618251097876695,8.599999999999966,4196.099643693743,3743.0
2,298.8,309.0,43.8,147,7.311886164077165,10.199999999999989,6866.327735538923,6438.599999999999
0,297.9,309.8,21.3,29,7.601402334583733,11.900000000000034,4461.061568097506,617.7
0,298.9,308.5,55.1,140,7.265429723253953,9.600000000000023,8245.413606636259,7714.0
0,302.5,310.3,36.0,72,7.329093736246592,7.800000000000011,5741.574733700706,2592.0
1,299.2,308.4,48.5,5,7.242082359256962,9.199999999999989,7090.155740131685,242.5
0,304.2,313.4,28.9,192,7.459338895220296,9.199999999999989,5250.80560133242,5548.799999999999
0,302.9,312.1,54.7,88,7.19668657083435,9.200000000000045,7641.379587130549,4813.6
1,297.3,308.0,45.0,77,7.247080584585756,10.699999999999989,6611.481739479719,3465.0
1,297.8,309.1,42.6,17,7.267525427828172,11.300000000000011,6388.240165515629,724.2
0,302.2,311.6,20.4,202,7.5352967024440884,9.400000000000034,3999.121784313663,4120.799999999999
0,303.8,313.2,39.4,159,7.3343293503005365,9.399999999999977,6316.842236475045,6264.599999999999
0,301.4,310.4,36.0,196,7.352441100243583,9.0,5877.291536335785,7056.0
1,298.0,308.7,51.9,47,7.266128779556451,10.699999999999989,7771.986065715791,2439.2999999999997
1,300.4,309.3,41.6,160,7.252762418053187,8.900000000000034,6146.798298111741,6656.0
1,302.1,310.8,37.5,42,7.316548177182976,8.699999999999989,5906.194188748811,1575.0
0,298.7,309.8,54.3,128,7.246368080102461,11.100000000000023,7972.168349602531,6950.4
1,298.4,309.7,22.5,170,7.534228326274089,11.300000000000011,4406.083696659684,3825.0
0,300.5,309.5,62.1,138,7.135687347028144,9.0,8161.386475128244,8569.800000000001
0,297.9,309.0,36.7,104,7.367708572374371,11.100000000000023,6083.809365407267,3816.8
1,299.1,310.8,38.4,185,7.325148957955575,11.699999999999989,6100.218951034517,7104.0
0,298.9,308.7,44.9,69,7.237059026124737,9.800000000000011,6530.962719768212,3098.1
1,298.1,307.7,30.7,145,7.3987862754199485,9.599999999999966,5249.925955389415,4451.5
0,296.6,307.6,40.2,96,7.286191714702382,11.0,6142.002133327262,3859.2000000000003
0,300.5,311.5,49.7,55,7.183111701743281,11.0,6849.216527552372,2733.5
1,303.4,312.2,35.7,56,7.38770923908104,8.800000000000011,6037.669841301545,1999.2000000000003
0,298.2,307.8,25.1,108,7.498315870766981,9.600000000000023,4741.752399720243,2710.8
0,298.0,307.6,28.9,123,7.411556287811163,9.600000000000023,5005.667126572808,3554.7
2,303.8,313.2,46.9,154,7.317876198626496,9.399999999999977,7396.502911758737,7222.599999999999
1,304.0,313.3,52.8,82,7.255591274253665,9.300000000000011,7823.82234450002,4329.599999999999
0,299.0,310.3,47.8,99,7.271008538280992,11.300000000000011,7193.053371512262,4732.2
2,300.4,311.9,46.7,41,7.271703706887368,11.5,7032.413267158704,1914.7
1,301.7,311.0,33.5,146,7.338238150065589,9.300000000000011,5391.967831233722,4891.0
0,299.3,310.5,38.8,30,7.317212408359839,11.199999999999989,6115.005380457412,1164.0
1,301.2,310.1,56.6,39,7.16703787691222,8.900000000000034,7675.643891005701,2207.4
0,302.5,312.2,25.3,14,7.461065514354283,9.699999999999989,4604.674240268608,354.2
0,299.4,308.7,56.7,102,7.231287004327616,9.300000000000011,8199.839569208183,5783.400000000001
0,297.9,309.1,34.7,33,7.3901814282264295,11.200000000000045,5883.082538793903,1145.1000000000001
0,299.0,310.0,31.9,51,7.367077059881012,11.0,5284.766217917726,1626.8999999999999
1,302.0,310.9,45.3,193,7.351799869057777,8.899999999999977,7390.8480449822755,8742.9
1,301.9,310.6,46.5,89,7.253470382684528,8.700000000000045,6875.6896816466215,4138.5
1,297.1,308.5,42.1,81,7.323830566202317,11.399999999999977,6679.18306116458,3410.1
0,295.8,306.3,54.6,87,7.198931240688173,10.5,7644.5630676861865,4750.2
1,299.8,309.4,48.1,143,7.2456550675945355,9.599999999999966,7056.865329979144,6878.3
0,301.5,310.5,35.7,198,7.332369205929062,9.0,5712.420753875393,7068.6
2,300.7,311.9,59.2,121,7.1929342212158,11.199999999999989,8239.015229598448,7163.200000000001
0,302.2,310.6,47.5,109,7.205635176410364,8.400000000000034,6695.257543575448,5177.5
1,297.0,307.9,33.3,141,7.358830898342354,10.899999999999977,5471.366349565447,4695.299999999999
1,301.2,310.0,45.6,18,7.27655640271871,8.800000000000011,6900.194104344621,820.8000000000001
2,300.7,312.3,45.4,86,7.277247726631484,11.600000000000023,6874.684371997472,3904.4
0,300.2,311.6,53.5,132,7.213031659834869,11.400000000000034,7596.999354910837,7062.0
0,300.6,311.0,34.7,89,7.342131730584722,10.399999999999977,5606.915600592335,3088.3
0,300.7,310.1,50.8,75,7.227662498728654,9.400000000000034,7319.994658668313,3810.0
0,301.4,310.4,30.6,110,7.432483807917119,9.0,5412.272991751423,3366.0
0,298.4,309.2,35.4,112,7.367708572374371,10.800000000000011,5868.306581346518,3964.7999999999997
0,300.0,310.4,49.1,131,7.195937226475569,10.399999999999977,6853.939388508268,6432.1
1,302.3,310.9,24.5,73,7.47477218239787,8.599999999999966,4520.647108760592,1788.5
1,300.3,310.2,44.7,203,7.265429723253953,9.899999999999977,6689.110493949925,9074.1
0,297.5,309.3,43.5,195,7.247792581767846,11.800000000000011,6395.654324178101,8482.5
2,300.0,310.5,36.7,137,7.351799869057777,10.5,5987.728990084979,5027.900000000001
2,298.4,307.7,31.1,166,7.394493107219038,9.300000000000011,5295.531408744027,5162.6
1,298.3,309.1,58.7,201,7.167809184316444,10.800000000000011,7966.576314679141,11798.7
1,300.9,310.5,29.3,32,7.440146680662688,9.600000000000023,5222.2275801602655,937.6
0,297.3,308.3,37.0,54,7.346655163176539,11.0,6005.677956112489,1998.0
2,303.4,311.9,50.0,54,7.246368080102461,8.5,7340.85483388815,2700.0
0,303.6,313.1,44.1,120,7.241366283322318,9.5,6442.306975083909,5292.0
0,302.1,311.0,49.5,196,7.20934025660291,8.899999999999977,7003.0812637496865,9702.0
2,300.0,309.5,28.9,82,7.459338895220296,9.5,5250.80560133242,2369.7999999999997
0,297.2,308.6,33.0,84,7.354362330421477,11.400000000000034,5397.884497397983,2772.0
1,300.7,311.7,18.9,232,7.6487397889562425,11.0,4150.389470584011,4384.799999999999
1,298.5,309.3,43.7,189,7.305860032684009,10.800000000000011,6809.464908508949,8259.300000000001
0,302.1,310.6,40.0,7,7.272398392570047,8.5,6027.669104687616,280.0
0,299.8,310.1,42.0,177,7.348587530927593,10.300000000000011,6830.450747434928,7434.0
0,300.7,309.3,45.3,100,7.262628600974241,8.600000000000023,6759.921992361836,4530.0
0,297.9,307.6,52.7,132,7.1693500166706,9.700000000000045,7163.312961058279,6956.400000000001
1,298.8,308.4,29.5,14,7.380879035564116,9.599999999999966,4955.129372752061,413.0
0,300.2,309.5,32.6,49,7.310550158534422,9.300000000000011,5103.7267052668585,1597.4
0,299.5,309.1,22.5,79,7.530479995245536,9.600000000000023,4389.590335228338,1777.5
1,300.5,309.4,16.3,59,7.687080155783135,8.899999999999977,3719.40484641354,961.7
2,298.0,307.4,35.2,195,7.382124365737512,9.399999999999977,5919.933420620511,6864.000000000001
0,298.0,308.2,37.9,9,7.323170717943469,10.199999999999989,6008.8823806191485,341.09999999999997
0,302.9,312.4,23.9,244,7.562161631225652,9.5,4812.888529373026,5831.599999999999
0,298.7,308.4,25.8,72,7.467942332285852,9.699999999999989,4728.096943652638,1857.6000000000001
0,296.9,307.9,41.6,139,7.269616749608169,11.0,6251.35050162321,5782.400000000001
0,299.4,309.2,39.0,26,7.355641102974253,9.800000000000011,6387.486183278768,1014.0
0,300.3,311.7,56.5,7,7.183870715062453,11.399999999999977,7792.249338331445,395.5
2,298.9,308.4,42.4,149,7.27931883541462,9.5,6433.73042713961,6317.599999999999
0,298.0,308.6,42.6,54,7.334981878871814,10.600000000000023,6834.346322325379,2300.4
2,296.2,307.0,40.6,28,7.341483852363161,10.800000000000011,6556.001213217324,1136.8
1,299.4,309.1,44.7,172,7.210079628170788,9.700000000000045,6328.675568803567,7688.400000000001
0,298.8,309.8,33.7,143,7.355001921105257,11.0,5515.914133393351,4819.1
0,298.3,308.9,54.7,91,7.22983877815125,10.599999999999966,7899.147264357593,4977.7
0,301.7,310.1,50.2,54,7.261927092702751,8.400000000000034,7485.870750777856,2710.8
0,298.7,310.1,33.5,70,7.424761761823209,11.400000000000034,5879.595370948417,2345.0
1,302.5,310.5,38.8,136,7.331714969726466,8.0,6204.394163427553,5276.799999999999
0,299.6,310.1,49.8,11,7.233455418621439,10.5,7217.6206260633335,547.8
0,300.3,311.8,41.0,55,7.280697195384741,11.5,6229.882951823679,2255.0
0,300.3,309.3,36.0,158,7.385851078125209,9.0,6077.096829104095,5688.0
0,301.0,309.5,48.5,122,7.266128779556451,8.5,7262.838616324005,5917.0
0,300.9,310.5,33.5,25,7.388327859577107,9.600000000000023,5669.108663157901,837.5
0,300.6,310.9,42.6,101,7.2682230211595655,10.299999999999955,6392.701227083726,4302.6
2,301.3,310.1,39.7,179,7.293017679772782,8.800000000000011,6107.182814749975,7106.3
0,297.7,307.4,36.5,55,7.404887575616125,9.699999999999989,6279.991354648437,2007.5
0,297.1,308.4,44.4,197,7.292337176173877,11.299999999999955,6825.549862895328,8746.8
0,300.0,311.4,38.7,185,7.380879035564116,11.399999999999977,6500.457855101856,7159.500000000001
1,298.9,308.6,33.5,128,7.362010551259734,9.700000000000045,5521.76796770454,4288.0
1,299.7,308.9,41.0,87,7.2991214627108,9.199999999999989,6345.8077207411425,3567.0
0,300.7,310.5,41.1,201,7.27655640271871,9.800000000000011,6219.2538966790335,8261.1
0,298.9,310.2,37.2,177,7.392647520721623,11.300000000000011,6322.51804720253,6584.400000000001
0,298.1,308.1,45.8,71,7.252053951852814,10.0,6762.592346117389,3251.7999999999997
0,300.1,309.3,31.0,201,7.411556287811163,9.199999999999989,5369.400724005434,6231.0
0,301.8,310.0,44.9,208,7.2399325913204695,8.199999999999989,6549.770387787705,9339.199999999999
1,301.5,310.7,36.0,64,7.32052696227274,9.199999999999989,5692.5658883047045,2304.0
1,297.6,308.7,54.8,147,7.25063551189868,11.099999999999966,8080.008753424755,8055.599999999999
0,299.8,309.4,51.6,158,7.270312886079025,9.599999999999966,7759.482526954502,8152.8
2,300.3,309.9,52.1,205,7.2485040723706105,9.599999999999966,7665.538434636656,10680.5
1,297.3,308.9,24.5,137,7.495541943884256,11.599999999999966,4615.575566776564,3356.5
0,301.3,310.6,40.9,57,7.301147805856032,9.300000000000011,6343.179254887639,2331.2999999999997
2,298.7,309.6,26.9,73,7.470793774195062,10.900000000000034,4943.767279321577,1963.6999999999998
2,299.9,311.4,37.0,162,7.311886164077165,11.5,5800.322516322834,5994.0
0,300.5,310.3,57.1,29,7.198183577101943,9.800000000000011,7988.609351156319,1655.9
0,302.0,310.8,27.4,11,7.477604243197589,8.800000000000011,5070.090719922424,301.4
0,299.4,310.7,41.2,3,7.347299700743164,11.300000000000011,6691.718015852404,123.60000000000001
0,301.8,310.2,40.4,213,7.284820912568604,8.399999999999977,6164.098001657509,8605.199999999999
0,297.3,308.5,30.8,148,7.475905969367397,11.199999999999989,5689.549959357259,4558.400000000001
1,298.9,309.6,43.8,180,7.268920128193722,10.700000000000045,6577.364043261734,7883.999999999999
0,301.2,309.9,32.9,171,7.404887575616125,8.699999999999989,5660.594947066673,5625.9
1,295.8,306.3,45.5,76,7.275864600546533,10.5,6880.297350871885,3458.0
0,296.9,307.7,43.3,120,7.261927092702751,10.800000000000011,6456.9363248741265,5196.0
0,298.2,309.0,55.0,145,7.254177846456518,10.800000000000011,8138.295769124359,7975.0
1,302.0,310.4,26.3,82,7.511524648390866,8.399999999999977,5034.548835034811,2156.6
1,300.5,310.0,50.2,119,7.249215057114389,9.5,7391.24598005173,5973.8
0,300.4,309.6,44.7,192,7.267525427828172,9.200000000000045,6703.15341311147,8582.400000000001
0,299.9,309.5,26.1,169,7.484368643286131,9.600000000000023,4862.337197740531,4410.900000000001
1,297.2,307.9,35.7,169,7.340835554123275,10.699999999999989,5761.021192226427,6033.3
0,297.1,308.2,45.2,136,7.2640301428995295,11.099999999999966,6754.466093120104,6147.200000000001
1,298.2,307.9,45.1,193,7.247080584585756,9.699999999999989,6626.173921123008,8704.300000000001
0,302.9,312.2,41.4,94,7.32052696227274,9.300000000000011,6546.45077155041,3891.6
1,302.9,312.4,33.1,152,7.414572881350589,9.5,5750.465440910365,5031.2
1,297.9,307.3,47.8,171,7.259116128097101,9.400000000000034,7107.958098502026,8173.799999999999
2,302.3,310.1,30.4,115,7.4318919168078,7.800000000000011,5373.715177916365,3496.0
0,300.0,311.4,38.2,18,7.319202458767849,11.399999999999977,6032.444325521073,687.6
2,301.6,310.5,32.3,2,7.3796321526095525,8.899999999999977,5418.681840764747,64.6
0,298.0,308.2,30.6,195,7.385230923066573,10.199999999999989,5162.32788023182,5967.0
0,298.9,309.7,48.8,147,7.27931883541462,10.800000000000011,7404.859548217287,7173.599999999999
0,297.4,308.8,49.7,132,7.288244401020124,11.400000000000034,7609.0840146516475,6560.400000000001
0,300.5,311.4,47.0,53,7.274479558773871,10.899999999999977,7097.276683479821,2491.0
0,302.7,311.2,35.1,128,7.343426229147367,8.5,5678.89996026159,4492.8
0,300.0,309.7,37.8,103,7.369600720526409,9.699999999999989,6278.033095227698,3893.3999999999996
0,297.2,307.9,40.0,195,7.273786317844895,10.699999999999989,6036.04668509719,7800.0
0,302.8,312.2,51.0,42,7.285506548522785,9.399999999999977,7786.75155118766,2142.0
0,302.5,310.3,32.6,174,7.373374309910049,7.800000000000011,5434.871514906246,5672.400000000001
0,298.9,310.0,41.1,82,7.301822342137932,11.100000000000023,6378.501228289502,3370.2000000000003
0,302.4,310.2,16.0,154,7.707512194600341,7.800000000000011,3726.3477661779734,2464.0
0,304.1,313.3,45.5,188,7.271703706887368,9.199999999999989,6851.708857724219,8554.0
0,300.7,312.3,33.2,100,7.363913501405819,11.600000000000023,5482.749386946955,3320.0000000000005
0,301.9,310.5,42.4,128,7.298445101508147,8.600000000000023,6558.053720417668,5427.2
0,302.5,311.5,44.1,37,7.3277805384216315,9.0,7024.19276638181,1631.7
0,302.4,311.1,33.9,139,7.410347097821024,8.700000000000045,5864.599502015282,4712.099999999999
0,298.6,309.7,59.4,104,7.166265974133638,11.099999999999966,8049.137369615481,6177.599999999999
2,301.5,310.8,29.6,33,7.3727463664043285,9.300000000000011,4931.630259703209,976.8000000000001
1,299.1,309.5,48.2,86,7.200424892944957,10.399999999999977,6758.592051471818,4145.2
0,295.8,306.6,31.6,95,7.3914152346753585,10.800000000000011,5364.122848347405,3002.0
1,304.0,312.7,51.2,160,7.284134806195205,8.699999999999989,7806.564528856302,8192.0
2,302.7,310.5,36.9,28,7.358193752733032,7.800000000000011,6059.001255419418,1033.2
1,304.1,313.6,43.7,131,7.273786317844895,9.5,6594.38100346868,5724.700000000001
0,298.1,309.9,30.4,58,7.404279118037268,11.799999999999955,5227.275072357032,1763.1999999999998
1,298.0,308.7,58.5,176,7.299797366758161,10.699999999999989,9060.510292585643,10296.0
0,302.4,311.8,38.4,132,7.309212365692763,9.400000000000034,6003.709224716239,5068.8
2,303.6,311.9,37.1,88,7.3427791893318455,8.299999999999955,5998.5989006663995,3264.8
1,301.9,311.0,35.4,116,7.40184157874383,9.100000000000023,6072.195944564495,4106.4
0,298.4,309.6,35.6,101,7.298445101508147,11.200000000000045,5506.290387897854,3595.6000000000004
0,298.3,309.1,38.0,93,7.271008538280992,10.800000000000011,5718.326948064142,3534.0
0,297.5,309.1,30.2,211,7.385230923066573,11.600000000000023,5094.846470032711,6372.2
2,298.0,307.8,35.4,114,7.370860166536716,9.800000000000011,5886.841978002698,4035.6
1,298.8,309.8,49.6,27,7.228388451573604,11.0,7152.2754988686675,1339.2
0,298.7,308.5,42.2,58,7.300472814267799,9.800000000000011,6540.377025753471,2447.6000000000004
2,298.7,309.7,39.3,94,7.356279876550748,11.0,6440.736178757113,3694.2
0,298.8,308.3,27.9,12,7.399398083331354,9.5,4774.0270282481215,334.79999999999995
1,302.7,310.8,36.1,35,7.349873704738337,8.100000000000023,5878.495813519661,1263.5
1,297.3,308.5,42.4,171,7.327123292259293,11.199999999999989,6748.978777951834,7250.4
